State,City,RegionName,Datetime,Latitude,Longitude,MonthlyPropertyAverage
CA,San Francisco,Nob Hill,2008-09-30,37.7929521,-122.4204894,$1014254.00
CA,San Francisco,Nob Hill,2008-10-31,37.7929521,-122.4204894,$1011018.00
CA,San Francisco,Nob Hill,2008-11-30,37.7929521,-122.4204894,$1007536.00
CA,San Francisco,Nob Hill,2008-12-31,37.7929521,-122.4204894,$998710.00
CA,San Francisco,Nob Hill,2009-01-31,37.7929521,-122.4204894,$995371.00
CA,San Francisco,Nob Hill,2009-02-28,37.7929521,-122.4204894,$986434.00
CA,San Francisco,Nob Hill,2009-03-31,37.7929521,-122.4204894,$975049.00
CA,San Francisco,Nob Hill,2009-04-30,37.7929521,-122.4204894,$956324.00
CA,San Francisco,Nob Hill,2009-05-31,37.7929521,-122.4204894,$940357.00
CA,San Francisco,Nob Hill,2009-06-30,37.7929521,-122.4204894,$928864.00
CA,San Francisco,Nob Hill,2009-07-31,37.7929521,-122.4204894,$922572.00
CA,San Francisco,Nob Hill,2009-08-31,37.7929521,-122.4204894,$913754.00
CA,San Francisco,Nob Hill,2009-09-30,37.7929521,-122.4204894,$896401.00
CA,San Francisco,Nob Hill,2009-10-31,37.7929521,-122.4204894,$886456.00
CA,San Francisco,Nob Hill,2009-11-30,37.7929521,-122.4204894,$876251.00
CA,San Francisco,Nob Hill,2009-12-31,37.7929521,-122.4204894,$881132.00
CA,San Francisco,Nob Hill,2010-01-31,37.7929521,-122.4204894,$878703.00
CA,San Francisco,Nob Hill,2010-02-28,37.7929521,-122.4204894,$884230.00
CA,San Francisco,Nob Hill,2010-03-31,37.7929521,-122.4204894,$882193.00
CA,San Francisco,Nob Hill,2010-04-30,37.7929521,-122.4204894,$882895.00
CA,San Francisco,Nob Hill,2010-05-31,37.7929521,-122.4204894,$877650.00
CA,San Francisco,Nob Hill,2010-06-30,37.7929521,-122.4204894,$873427.00
CA,San Francisco,Nob Hill,2010-07-31,37.7929521,-122.4204894,$864887.00
CA,San Francisco,Nob Hill,2010-08-31,37.7929521,-122.4204894,$864467.00
CA,San Francisco,Nob Hill,2010-09-30,37.7929521,-122.4204894,$868274.00
CA,San Francisco,Nob Hill,2010-10-31,37.7929521,-122.4204894,$872428.00
CA,San Francisco,Nob Hill,2010-11-30,37.7929521,-122.4204894,$870569.00
CA,San Francisco,Nob Hill,2010-12-31,37.7929521,-122.4204894,$859303.00
CA,San Francisco,Nob Hill,2011-01-31,37.7929521,-122.4204894,$849607.00
CA,San Francisco,Nob Hill,2011-02-28,37.7929521,-122.4204894,$839344.00
CA,San Francisco,Nob Hill,2011-03-31,37.7929521,-122.4204894,$834562.00
CA,San Francisco,Nob Hill,2011-04-30,37.7929521,-122.4204894,$832516.00
CA,San Francisco,Nob Hill,2011-05-31,37.7929521,-122.4204894,$828942.00
CA,San Francisco,Nob Hill,2011-06-30,37.7929521,-122.4204894,$825915.00
CA,San Francisco,Nob Hill,2011-07-31,37.7929521,-122.4204894,$825189.00
CA,San Francisco,Nob Hill,2011-08-31,37.7929521,-122.4204894,$823378.00
CA,San Francisco,Nob Hill,2011-09-30,37.7929521,-122.4204894,$822263.00
CA,San Francisco,Nob Hill,2011-10-31,37.7929521,-122.4204894,$820533.00
CA,San Francisco,Nob Hill,2011-11-30,37.7929521,-122.4204894,$823773.00
CA,San Francisco,Nob Hill,2011-12-31,37.7929521,-122.4204894,$830219.00
CA,San Francisco,Nob Hill,2012-01-31,37.7929521,-122.4204894,$835152.00
CA,San Francisco,Nob Hill,2012-02-29,37.7929521,-122.4204894,$845878.00
CA,San Francisco,Nob Hill,2012-03-31,37.7929521,-122.4204894,$853971.00
CA,San Francisco,Nob Hill,2012-04-30,37.7929521,-122.4204894,$860942.00
CA,San Francisco,Nob Hill,2012-05-31,37.7929521,-122.4204894,$867309.00
CA,San Francisco,Nob Hill,2012-06-30,37.7929521,-122.4204894,$874753.00
CA,San Francisco,Nob Hill,2012-07-31,37.7929521,-122.4204894,$889195.00
CA,San Francisco,Nob Hill,2012-08-31,37.7929521,-122.4204894,$905611.00
CA,San Francisco,Nob Hill,2012-09-30,37.7929521,-122.4204894,$923251.00
CA,San Francisco,Nob Hill,2012-10-31,37.7929521,-122.4204894,$937153.00
CA,San Francisco,Nob Hill,2012-11-30,37.7929521,-122.4204894,$946743.00
CA,San Francisco,Nob Hill,2012-12-31,37.7929521,-122.4204894,$955605.00
CA,San Francisco,Nob Hill,2013-01-31,37.7929521,-122.4204894,$972898.00
CA,San Francisco,Nob Hill,2013-02-28,37.7929521,-122.4204894,$975740.00
CA,San Francisco,Nob Hill,2013-03-31,37.7929521,-122.4204894,$987046.00
CA,San Francisco,Nob Hill,2013-04-30,37.7929521,-122.4204894,$995237.00
CA,San Francisco,Nob Hill,2013-05-31,37.7929521,-122.4204894,$1016464.00
CA,San Francisco,Nob Hill,2013-06-30,37.7929521,-122.4204894,$1033847.00
CA,San Francisco,Nob Hill,2013-07-31,37.7929521,-122.4204894,$1044983.00
CA,San Francisco,Nob Hill,2013-08-31,37.7929521,-122.4204894,$1057508.00
CA,San Francisco,Nob Hill,2013-09-30,37.7929521,-122.4204894,$1065777.00
CA,San Francisco,Nob Hill,2013-10-31,37.7929521,-122.4204894,$1070008.00
CA,San Francisco,Nob Hill,2013-11-30,37.7929521,-122.4204894,$1073736.00
CA,San Francisco,Nob Hill,2013-12-31,37.7929521,-122.4204894,$1083909.00
CA,San Francisco,Nob Hill,2014-01-31,37.7929521,-122.4204894,$1090067.00
CA,San Francisco,Nob Hill,2014-02-28,37.7929521,-122.4204894,$1108899.00
CA,San Francisco,Nob Hill,2014-03-31,37.7929521,-122.4204894,$1119066.00
CA,San Francisco,Nob Hill,2014-04-30,37.7929521,-122.4204894,$1135414.00
CA,San Francisco,Nob Hill,2014-05-31,37.7929521,-122.4204894,$1142008.00
CA,San Francisco,Nob Hill,2014-06-30,37.7929521,-122.4204894,$1147439.00
CA,San Francisco,Nob Hill,2014-07-31,37.7929521,-122.4204894,$1154707.00
CA,San Francisco,Nob Hill,2014-08-31,37.7929521,-122.4204894,$1151951.00
CA,San Francisco,Nob Hill,2014-09-30,37.7929521,-122.4204894,$1150923.00
CA,San Francisco,Nob Hill,2014-10-31,37.7929521,-122.4204894,$1160338.00
CA,San Francisco,Nob Hill,2014-11-30,37.7929521,-122.4204894,$1184847.00
CA,San Francisco,Nob Hill,2014-12-31,37.7929521,-122.4204894,$1201084.00
CA,San Francisco,Nob Hill,2015-01-31,37.7929521,-122.4204894,$1211402.00
CA,San Francisco,Nob Hill,2015-02-28,37.7929521,-122.4204894,$1227208.00
CA,San Francisco,Nob Hill,2015-03-31,37.7929521,-122.4204894,$1249566.00
CA,San Francisco,Nob Hill,2015-04-30,37.7929521,-122.4204894,$1272464.00
CA,San Francisco,Nob Hill,2015-05-31,37.7929521,-122.4204894,$1281559.00
CA,San Francisco,Nob Hill,2015-06-30,37.7929521,-122.4204894,$1300333.00
CA,San Francisco,Nob Hill,2015-07-31,37.7929521,-122.4204894,$1319381.00
CA,San Francisco,Nob Hill,2015-08-31,37.7929521,-122.4204894,$1337156.00
CA,San Francisco,Nob Hill,2015-09-30,37.7929521,-122.4204894,$1352871.00
CA,San Francisco,Nob Hill,2015-10-31,37.7929521,-122.4204894,$1361599.00
CA,San Francisco,Nob Hill,2015-11-30,37.7929521,-122.4204894,$1364370.00
CA,San Francisco,Nob Hill,2015-12-31,37.7929521,-122.4204894,$1371749.00
CA,San Francisco,Nob Hill,2016-01-31,37.7929521,-122.4204894,$1387276.00
CA,San Francisco,Nob Hill,2016-02-29,37.7929521,-122.4204894,$1389463.00
CA,San Francisco,Nob Hill,2016-03-31,37.7929521,-122.4204894,$1382305.00
CA,San Francisco,Nob Hill,2016-04-30,37.7929521,-122.4204894,$1362522.00
CA,San Francisco,Nob Hill,2016-05-31,37.7929521,-122.4204894,$1362680.00
CA,San Francisco,Nob Hill,2016-06-30,37.7929521,-122.4204894,$1353778.00
CA,San Francisco,Nob Hill,2016-07-31,37.7929521,-122.4204894,$1351047.00
CA,San Francisco,Nob Hill,2016-08-31,37.7929521,-122.4204894,$1349275.00
CA,San Francisco,Nob Hill,2016-09-30,37.7929521,-122.4204894,$1357963.00
CA,San Francisco,Nob Hill,2016-10-31,37.7929521,-122.4204894,$1363846.00
CA,San Francisco,Nob Hill,2016-11-30,37.7929521,-122.4204894,$1370762.00
CA,San Francisco,Nob Hill,2016-12-31,37.7929521,-122.4204894,$1372892.00
CA,San Francisco,Nob Hill,2017-01-31,37.7929521,-122.4204894,$1375872.00
CA,San Francisco,Nob Hill,2017-02-28,37.7929521,-122.4204894,$1373861.00
CA,San Francisco,Nob Hill,2017-03-31,37.7929521,-122.4204894,$1374523.00
CA,San Francisco,Nob Hill,2017-04-30,37.7929521,-122.4204894,$1381360.00
CA,San Francisco,Nob Hill,2017-05-31,37.7929521,-122.4204894,$1391940.00
CA,San Francisco,Nob Hill,2017-06-30,37.7929521,-122.4204894,$1404789.00
CA,San Francisco,Nob Hill,2017-07-31,37.7929521,-122.4204894,$1412882.00
CA,San Francisco,Nob Hill,2017-08-31,37.7929521,-122.4204894,$1426919.00
CA,San Francisco,Nob Hill,2017-09-30,37.7929521,-122.4204894,$1434440.00
CA,San Francisco,Nob Hill,2017-10-31,37.7929521,-122.4204894,$1442349.00
CA,San Francisco,Nob Hill,2017-11-30,37.7929521,-122.4204894,$1446355.00
CA,San Francisco,Nob Hill,2017-12-31,37.7929521,-122.4204894,$1447777.00
CA,San Francisco,Nob Hill,2018-01-31,37.7929521,-122.4204894,$1441192.00
CA,San Francisco,Nob Hill,2018-02-28,37.7929521,-122.4204894,$1440379.00
CA,San Francisco,Nob Hill,2018-03-31,37.7929521,-122.4204894,$1448564.00
CA,San Francisco,Nob Hill,2018-04-30,37.7929521,-122.4204894,$1461174.00
CA,San Francisco,Nob Hill,2018-05-31,37.7929521,-122.4204894,$1463748.00
CA,San Francisco,Nob Hill,2018-06-30,37.7929521,-122.4204894,$1468484.00
CA,San Francisco,Nob Hill,2018-07-31,37.7929521,-122.4204894,$1466025.00
CA,San Francisco,Nob Hill,2018-08-31,37.7929521,-122.4204894,$1462709.00
CA,San Francisco,Nob Hill,2018-09-30,37.7929521,-122.4204894,$1454389.00
CA,San Francisco,Nob Hill,2018-10-31,37.7929521,-122.4204894,$1445954.00
CA,San Francisco,Nob Hill,2018-11-30,37.7929521,-122.4204894,$1435137.00
CA,San Francisco,Nob Hill,2018-12-31,37.7929521,-122.4204894,$1423046.00
CA,San Francisco,Nob Hill,2019-01-31,37.7929521,-122.4204894,$1428397.00
CA,San Francisco,Nob Hill,2019-02-28,37.7929521,-122.4204894,$1430412.00
CA,San Francisco,Nob Hill,2019-03-31,37.7929521,-122.4204894,$1434499.00
CA,San Francisco,Nob Hill,2019-04-30,37.7929521,-122.4204894,$1432987.00
CA,San Francisco,Nob Hill,2019-05-31,37.7929521,-122.4204894,$1440106.00
CA,San Francisco,Nob Hill,2019-06-30,37.7929521,-122.4204894,$1447667.00
CA,San Francisco,Nob Hill,2019-07-31,37.7929521,-122.4204894,$1447084.00
CA,San Francisco,Nob Hill,2019-08-31,37.7929521,-122.4204894,$1443370.00
CA,San Francisco,Nob Hill,2019-09-30,37.7929521,-122.4204894,$1434976.00
CA,San Francisco,Nob Hill,2019-10-31,37.7929521,-122.4204894,$1438042.00
CA,San Francisco,Nob Hill,2019-11-30,37.7929521,-122.4204894,$1440730.00
CA,San Francisco,Nob Hill,2019-12-31,37.7929521,-122.4204894,$1447725.00
CA,San Francisco,Nob Hill,2020-01-31,37.7929521,-122.4204894,$1444509.00
CA,San Francisco,Nob Hill,2020-02-29,37.7929521,-122.4204894,$1442213.00
CA,San Francisco,Nob Hill,2020-03-31,37.7929521,-122.4204894,$1434145.00
CA,San Francisco,Nob Hill,2020-04-30,37.7929521,-122.4204894,$1427596.00
CA,San Francisco,Nob Hill,2020-05-31,37.7929521,-122.4204894,$1418242.00
CA,San Francisco,Nob Hill,2020-06-30,37.7929521,-122.4204894,$1407642.00
CA,San Francisco,Nob Hill,2020-07-31,37.7929521,-122.4204894,$1406816.00
CA,San Francisco,Nob Hill,2020-08-31,37.7929521,-122.4204894,$1407357.00
CA,San Francisco,Nob Hill,2020-09-30,37.7929521,-122.4204894,$1414098.00
CA,San Francisco,Noe Valley,1996-01-31,37.7490722,-122.4432321,$372001.00
CA,San Francisco,Noe Valley,1996-02-29,37.7490722,-122.4432321,$371685.00
CA,San Francisco,Noe Valley,1996-03-31,37.7490722,-122.4432321,$372628.00
CA,San Francisco,Noe Valley,1996-04-30,37.7490722,-122.4432321,$374595.00
CA,San Francisco,Noe Valley,1996-05-31,37.7490722,-122.4432321,$376151.00
CA,San Francisco,Noe Valley,1996-06-30,37.7490722,-122.4432321,$376190.00
CA,San Francisco,Noe Valley,1996-07-31,37.7490722,-122.4432321,$375765.00
CA,San Francisco,Noe Valley,1996-08-31,37.7490722,-122.4432321,$377469.00
CA,San Francisco,Noe Valley,1996-09-30,37.7490722,-122.4432321,$380797.00
CA,San Francisco,Noe Valley,1996-10-31,37.7490722,-122.4432321,$384288.00
CA,San Francisco,Noe Valley,1996-11-30,37.7490722,-122.4432321,$388419.00
CA,San Francisco,Noe Valley,1996-12-31,37.7490722,-122.4432321,$393674.00
CA,San Francisco,Noe Valley,1997-01-31,37.7490722,-122.4432321,$399461.00
CA,San Francisco,Noe Valley,1997-02-28,37.7490722,-122.4432321,$404390.00
CA,San Francisco,Noe Valley,1997-03-31,37.7490722,-122.4432321,$407604.00
CA,San Francisco,Noe Valley,1997-04-30,37.7490722,-122.4432321,$410519.00
CA,San Francisco,Noe Valley,1997-05-31,37.7490722,-122.4432321,$415549.00
CA,San Francisco,Noe Valley,1997-06-30,37.7490722,-122.4432321,$424316.00
CA,San Francisco,Noe Valley,1997-07-31,37.7490722,-122.4432321,$433514.00
CA,San Francisco,Noe Valley,1997-08-31,37.7490722,-122.4432321,$442072.00
CA,San Francisco,Noe Valley,1997-09-30,37.7490722,-122.4432321,$447324.00
CA,San Francisco,Noe Valley,1997-10-31,37.7490722,-122.4432321,$453039.00
CA,San Francisco,Noe Valley,1997-11-30,37.7490722,-122.4432321,$456685.00
CA,San Francisco,Noe Valley,1997-12-31,37.7490722,-122.4432321,$461652.00
CA,San Francisco,Noe Valley,1998-01-31,37.7490722,-122.4432321,$467305.00
CA,San Francisco,Noe Valley,1998-02-28,37.7490722,-122.4432321,$476610.00
CA,San Francisco,Noe Valley,1998-03-31,37.7490722,-122.4432321,$486217.00
CA,San Francisco,Noe Valley,1998-04-30,37.7490722,-122.4432321,$494455.00
CA,San Francisco,Noe Valley,1998-05-31,37.7490722,-122.4432321,$500536.00
CA,San Francisco,Noe Valley,1998-06-30,37.7490722,-122.4432321,$504073.00
CA,San Francisco,Noe Valley,1998-07-31,37.7490722,-122.4432321,$509920.00
CA,San Francisco,Noe Valley,1998-08-31,37.7490722,-122.4432321,$512259.00
CA,San Francisco,Noe Valley,1998-09-30,37.7490722,-122.4432321,$517262.00
CA,San Francisco,Noe Valley,1998-10-31,37.7490722,-122.4432321,$522073.00
CA,San Francisco,Noe Valley,1998-11-30,37.7490722,-122.4432321,$530532.00
CA,San Francisco,Noe Valley,1998-12-31,37.7490722,-122.4432321,$534393.00
CA,San Francisco,Noe Valley,1999-01-31,37.7490722,-122.4432321,$536895.00
CA,San Francisco,Noe Valley,1999-02-28,37.7490722,-122.4432321,$538471.00
CA,San Francisco,Noe Valley,1999-03-31,37.7490722,-122.4432321,$543519.00
CA,San Francisco,Noe Valley,1999-04-30,37.7490722,-122.4432321,$550381.00
CA,San Francisco,Noe Valley,1999-05-31,37.7490722,-122.4432321,$559463.00
CA,San Francisco,Noe Valley,1999-06-30,37.7490722,-122.4432321,$571598.00
CA,San Francisco,Noe Valley,1999-07-31,37.7490722,-122.4432321,$582720.00
CA,San Francisco,Noe Valley,1999-08-31,37.7490722,-122.4432321,$594599.00
CA,San Francisco,Noe Valley,1999-09-30,37.7490722,-122.4432321,$609034.00
CA,San Francisco,Noe Valley,1999-10-31,37.7490722,-122.4432321,$624383.00
CA,San Francisco,Noe Valley,1999-11-30,37.7490722,-122.4432321,$639318.00
CA,San Francisco,Noe Valley,1999-12-31,37.7490722,-122.4432321,$655218.00
CA,San Francisco,Noe Valley,2000-01-31,37.7490722,-122.4432321,$672267.00
CA,San Francisco,Noe Valley,2000-02-29,37.7490722,-122.4432321,$688650.00
CA,San Francisco,Noe Valley,2000-03-31,37.7490722,-122.4432321,$703572.00
CA,San Francisco,Noe Valley,2000-04-30,37.7490722,-122.4432321,$717632.00
CA,San Francisco,Noe Valley,2000-05-31,37.7490722,-122.4432321,$734268.00
CA,San Francisco,Noe Valley,2000-06-30,37.7490722,-122.4432321,$753669.00
CA,San Francisco,Noe Valley,2000-07-31,37.7490722,-122.4432321,$773103.00
CA,San Francisco,Noe Valley,2000-08-31,37.7490722,-122.4432321,$791368.00
CA,San Francisco,Noe Valley,2000-09-30,37.7490722,-122.4432321,$800077.00
CA,San Francisco,Noe Valley,2000-10-31,37.7490722,-122.4432321,$811480.00
CA,San Francisco,Noe Valley,2000-11-30,37.7490722,-122.4432321,$825087.00
CA,San Francisco,Noe Valley,2000-12-31,37.7490722,-122.4432321,$843376.00
CA,San Francisco,Noe Valley,2001-01-31,37.7490722,-122.4432321,$857667.00
CA,San Francisco,Noe Valley,2001-02-28,37.7490722,-122.4432321,$868155.00
CA,San Francisco,Noe Valley,2001-03-31,37.7490722,-122.4432321,$872638.00
CA,San Francisco,Noe Valley,2001-04-30,37.7490722,-122.4432321,$875709.00
CA,San Francisco,Noe Valley,2001-05-31,37.7490722,-122.4432321,$871895.00
CA,San Francisco,Noe Valley,2001-06-30,37.7490722,-122.4432321,$859781.00
CA,San Francisco,Noe Valley,2001-07-31,37.7490722,-122.4432321,$844792.00
CA,San Francisco,Noe Valley,2001-08-31,37.7490722,-122.4432321,$833463.00
CA,San Francisco,Noe Valley,2001-09-30,37.7490722,-122.4432321,$830963.00
CA,San Francisco,Noe Valley,2001-10-31,37.7490722,-122.4432321,$826248.00
CA,San Francisco,Noe Valley,2001-11-30,37.7490722,-122.4432321,$816416.00
CA,San Francisco,Noe Valley,2001-12-31,37.7490722,-122.4432321,$802046.00
CA,San Francisco,Noe Valley,2002-01-31,37.7490722,-122.4432321,$790238.00
CA,San Francisco,Noe Valley,2002-02-28,37.7490722,-122.4432321,$782048.00
CA,San Francisco,Noe Valley,2002-03-31,37.7490722,-122.4432321,$783112.00
CA,San Francisco,Noe Valley,2002-04-30,37.7490722,-122.4432321,$784118.00
CA,San Francisco,Noe Valley,2002-05-31,37.7490722,-122.4432321,$791491.00
CA,San Francisco,Noe Valley,2002-06-30,37.7490722,-122.4432321,$800994.00
CA,San Francisco,Noe Valley,2002-07-31,37.7490722,-122.4432321,$816063.00
CA,San Francisco,Noe Valley,2002-08-31,37.7490722,-122.4432321,$830923.00
CA,San Francisco,Noe Valley,2002-09-30,37.7490722,-122.4432321,$841835.00
CA,San Francisco,Noe Valley,2002-10-31,37.7490722,-122.4432321,$847410.00
CA,San Francisco,Noe Valley,2002-11-30,37.7490722,-122.4432321,$850010.00
CA,San Francisco,Noe Valley,2002-12-31,37.7490722,-122.4432321,$852634.00
CA,San Francisco,Noe Valley,2003-01-31,37.7490722,-122.4432321,$857128.00
CA,San Francisco,Noe Valley,2003-02-28,37.7490722,-122.4432321,$865106.00
CA,San Francisco,Noe Valley,2003-03-31,37.7490722,-122.4432321,$868848.00
CA,San Francisco,Noe Valley,2003-04-30,37.7490722,-122.4432321,$872631.00
CA,San Francisco,Noe Valley,2003-05-31,37.7490722,-122.4432321,$866888.00
CA,San Francisco,Noe Valley,2003-06-30,37.7490722,-122.4432321,$865214.00
CA,San Francisco,Noe Valley,2003-07-31,37.7490722,-122.4432321,$864217.00
CA,San Francisco,Noe Valley,2003-08-31,37.7490722,-122.4432321,$865857.00
CA,San Francisco,Noe Valley,2003-09-30,37.7490722,-122.4432321,$865581.00
CA,San Francisco,Noe Valley,2003-10-31,37.7490722,-122.4432321,$866918.00
CA,San Francisco,Noe Valley,2003-11-30,37.7490722,-122.4432321,$877543.00
CA,San Francisco,Noe Valley,2003-12-31,37.7490722,-122.4432321,$892909.00
CA,San Francisco,Noe Valley,2004-01-31,37.7490722,-122.4432321,$912317.00
CA,San Francisco,Noe Valley,2004-02-29,37.7490722,-122.4432321,$926231.00
CA,San Francisco,Noe Valley,2004-03-31,37.7490722,-122.4432321,$938177.00
CA,San Francisco,Noe Valley,2004-04-30,37.7490722,-122.4432321,$950565.00
CA,San Francisco,Noe Valley,2004-05-31,37.7490722,-122.4432321,$967945.00
CA,San Francisco,Noe Valley,2004-06-30,37.7490722,-122.4432321,$984067.00
CA,San Francisco,Noe Valley,2004-07-31,37.7490722,-122.4432321,$994316.00
CA,San Francisco,Noe Valley,2004-08-31,37.7490722,-122.4432321,$1001148.00
CA,San Francisco,Noe Valley,2004-09-30,37.7490722,-122.4432321,$1013656.00
CA,San Francisco,Noe Valley,2004-10-31,37.7490722,-122.4432321,$1032467.00
CA,San Francisco,Noe Valley,2004-11-30,37.7490722,-122.4432321,$1047641.00
CA,San Francisco,Noe Valley,2004-12-31,37.7490722,-122.4432321,$1062378.00
CA,San Francisco,Noe Valley,2005-01-31,37.7490722,-122.4432321,$1072401.00
CA,San Francisco,Noe Valley,2005-02-28,37.7490722,-122.4432321,$1092204.00
CA,San Francisco,Noe Valley,2005-03-31,37.7490722,-122.4432321,$1106591.00
CA,San Francisco,Noe Valley,2005-04-30,37.7490722,-122.4432321,$1119799.00
CA,San Francisco,Noe Valley,2005-05-31,37.7490722,-122.4432321,$1129513.00
CA,San Francisco,Noe Valley,2005-06-30,37.7490722,-122.4432321,$1138544.00
CA,San Francisco,Noe Valley,2005-07-31,37.7490722,-122.4432321,$1150555.00
CA,San Francisco,Noe Valley,2005-08-31,37.7490722,-122.4432321,$1163518.00
CA,San Francisco,Noe Valley,2005-09-30,37.7490722,-122.4432321,$1182052.00
CA,San Francisco,Noe Valley,2005-10-31,37.7490722,-122.4432321,$1200728.00
CA,San Francisco,Noe Valley,2005-11-30,37.7490722,-122.4432321,$1214829.00
CA,San Francisco,Noe Valley,2005-12-31,37.7490722,-122.4432321,$1221814.00
CA,San Francisco,Noe Valley,2006-01-31,37.7490722,-122.4432321,$1222155.00
CA,San Francisco,Noe Valley,2006-02-28,37.7490722,-122.4432321,$1212048.00
CA,San Francisco,Noe Valley,2006-03-31,37.7490722,-122.4432321,$1211071.00
CA,San Francisco,Noe Valley,2006-04-30,37.7490722,-122.4432321,$1214483.00
CA,San Francisco,Noe Valley,2006-05-31,37.7490722,-122.4432321,$1222235.00
CA,San Francisco,Noe Valley,2006-06-30,37.7490722,-122.4432321,$1227159.00
CA,San Francisco,Noe Valley,2006-07-31,37.7490722,-122.4432321,$1229559.00
CA,San Francisco,Noe Valley,2006-08-31,37.7490722,-122.4432321,$1227861.00
CA,San Francisco,Noe Valley,2006-09-30,37.7490722,-122.4432321,$1216420.00
CA,San Francisco,Noe Valley,2006-10-31,37.7490722,-122.4432321,$1200625.00
CA,San Francisco,Noe Valley,2006-11-30,37.7490722,-122.4432321,$1190374.00
CA,San Francisco,Noe Valley,2006-12-31,37.7490722,-122.4432321,$1190457.00
CA,San Francisco,Noe Valley,2007-01-31,37.7490722,-122.4432321,$1194089.00
CA,San Francisco,Noe Valley,2007-02-28,37.7490722,-122.4432321,$1207742.00
CA,San Francisco,Noe Valley,2007-03-31,37.7490722,-122.4432321,$1213098.00
CA,San Francisco,Noe Valley,2007-04-30,37.7490722,-122.4432321,$1221253.00
CA,San Francisco,Noe Valley,2007-05-31,37.7490722,-122.4432321,$1224460.00
CA,San Francisco,Noe Valley,2007-06-30,37.7490722,-122.4432321,$1232763.00
CA,San Francisco,Noe Valley,2007-07-31,37.7490722,-122.4432321,$1242907.00
CA,San Francisco,Noe Valley,2007-08-31,37.7490722,-122.4432321,$1258453.00
CA,San Francisco,Noe Valley,2007-09-30,37.7490722,-122.4432321,$1277683.00
CA,San Francisco,Noe Valley,2007-10-31,37.7490722,-122.4432321,$1292497.00
CA,San Francisco,Noe Valley,2007-11-30,37.7490722,-122.4432321,$1303892.00
CA,San Francisco,Noe Valley,2007-12-31,37.7490722,-122.4432321,$1297145.00
CA,San Francisco,Noe Valley,2008-01-31,37.7490722,-122.4432321,$1292206.00
CA,San Francisco,Noe Valley,2008-02-29,37.7490722,-122.4432321,$1275911.00
CA,San Francisco,Noe Valley,2008-03-31,37.7490722,-122.4432321,$1278744.00
CA,San Francisco,Noe Valley,2008-04-30,37.7490722,-122.4432321,$1279777.00
CA,San Francisco,Noe Valley,2008-05-31,37.7490722,-122.4432321,$1290077.00
CA,San Francisco,Noe Valley,2008-06-30,37.7490722,-122.4432321,$1285907.00
CA,San Francisco,Noe Valley,2008-07-31,37.7490722,-122.4432321,$1275675.00
CA,San Francisco,Noe Valley,2008-08-31,37.7490722,-122.4432321,$1264783.00
CA,San Francisco,Noe Valley,2008-09-30,37.7490722,-122.4432321,$1258240.00
CA,San Francisco,Noe Valley,2008-10-31,37.7490722,-122.4432321,$1249565.00
CA,San Francisco,Noe Valley,2008-11-30,37.7490722,-122.4432321,$1239297.00
CA,San Francisco,Noe Valley,2008-12-31,37.7490722,-122.4432321,$1228679.00
CA,San Francisco,Noe Valley,2009-01-31,37.7490722,-122.4432321,$1223842.00
CA,San Francisco,Noe Valley,2009-02-28,37.7490722,-122.4432321,$1212303.00
CA,San Francisco,Noe Valley,2009-03-31,37.7490722,-122.4432321,$1193384.00
CA,San Francisco,Noe Valley,2009-04-30,37.7490722,-122.4432321,$1163599.00
CA,San Francisco,Noe Valley,2009-05-31,37.7490722,-122.4432321,$1138531.00
CA,San Francisco,Noe Valley,2009-06-30,37.7490722,-122.4432321,$1125573.00
CA,San Francisco,Noe Valley,2009-07-31,37.7490722,-122.4432321,$1121357.00
CA,San Francisco,Noe Valley,2009-08-31,37.7490722,-122.4432321,$1101987.00
CA,San Francisco,Noe Valley,2009-09-30,37.7490722,-122.4432321,$1069758.00
CA,San Francisco,Noe Valley,2009-10-31,37.7490722,-122.4432321,$1048154.00
CA,San Francisco,Noe Valley,2009-11-30,37.7490722,-122.4432321,$1037461.00
CA,San Francisco,Noe Valley,2009-12-31,37.7490722,-122.4432321,$1046404.00
CA,San Francisco,Noe Valley,2010-01-31,37.7490722,-122.4432321,$1046487.00
CA,San Francisco,Noe Valley,2010-02-28,37.7490722,-122.4432321,$1056244.00
CA,San Francisco,Noe Valley,2010-03-31,37.7490722,-122.4432321,$1054169.00
CA,San Francisco,Noe Valley,2010-04-30,37.7490722,-122.4432321,$1062793.00
CA,San Francisco,Noe Valley,2010-05-31,37.7490722,-122.4432321,$1063067.00
CA,San Francisco,Noe Valley,2010-06-30,37.7490722,-122.4432321,$1066015.00
CA,San Francisco,Noe Valley,2010-07-31,37.7490722,-122.4432321,$1057664.00
CA,San Francisco,Noe Valley,2010-08-31,37.7490722,-122.4432321,$1066494.00
CA,San Francisco,Noe Valley,2010-09-30,37.7490722,-122.4432321,$1079617.00
CA,San Francisco,Noe Valley,2010-10-31,37.7490722,-122.4432321,$1090331.00
CA,San Francisco,Noe Valley,2010-11-30,37.7490722,-122.4432321,$1085685.00
CA,San Francisco,Noe Valley,2010-12-31,37.7490722,-122.4432321,$1071273.00
CA,San Francisco,Noe Valley,2011-01-31,37.7490722,-122.4432321,$1062261.00
CA,San Francisco,Noe Valley,2011-02-28,37.7490722,-122.4432321,$1052869.00
CA,San Francisco,Noe Valley,2011-03-31,37.7490722,-122.4432321,$1049958.00
